IncidentNum,IncidentName,LATITUDE_C,LONGITUDE_C,Year
KS-KSX-335,Krause 2,39.226389,-96.533611,2006
KS-KSX-340,Hood Grass,39.368056,-96.478056,2006
KS-KSX-376,McDowell,39.0425,-96.635278,2006
KS-MCR-122,First Fiddle,38.216667,-94.616667,2006
KS-PSF-00081,STEELER,37.073889,-101.709722,2006
ND-SRA-060190,Yellow,46.2225,-100.583333,2006
ND-SRA-060644,STANDING ROCK COMPLEX,46.096111,-100.800278,2006
ND-SRA-060763,Lightning Complex,45.638333,-100.203056,2006
NE-NBF-060024,FOUR CORNERS,41.816667,-100.425,2006
NE-NBF-060733,Roberts Tract,42.683333,-103.145278,2006
NE-NBF-060758,DAWES COUNTY COMPLEX,42.683333,-103.145278,2006
NE-NES-060632,Valentine,42.883333,-100.533333,2006
NE-NES-060762,Sioux County Complex,42.741389,-103.790278,2006
SD-BDP-060747,Witcher,43.7525,-102.403889,2006
SD-BKF-060702,WEST PASS CREEK,43.586389,-103.861389,2006
SD-CRA-060526,Clubhouse,45.068333,-101.216944,2006
SD-CRA-060528,Four Bear,45.070556,-100.429167,2006
SD-CRA-060764,Moreau River Complex,45.284167,-101.138611,2006
SD-CRA-060812,Bull Creek Complex,44.619444,-101.802778,2006
SD-PRA-006531,Red Water,43.498056,-102.150556,2006
SD-PRA-060226,Sasse,43.031111,-102.333611,2006
SD-PRA-060928,RED SHIRT,43.477778,-102.901389,2006
SD-PRA-060952,Little John Hill,43.455556,-107.291944,2006
SD-PRA-505,Witch,43.614167,-102.319444,2006
SD-SDS-060231,Middle Fork,43.795556,-103.401389,2006
SD-SDS-060523,1804,45.575833,-100.366389,2006
SD-SDS-060589,Wolf Canyon,43.333333,-103.689444,2006
SD-SDS-060631,FT. PIERRE CPX,44.273889,-100.200556,2006
SD-SDS-060637,KELLY,45.283333,-102.309444,2006
SD-SDS-060649,BLACK HORSE CREEK,45.668333,-102.035556,2006
SD-SDS-060666,Wolf,45.898889,-102.289722,2006
SD-SDS-060751,East Ridge,44.205278,-103.3625,2006
SD-SDS-0609001,Amick,43.899444,-98.638333,2006
SD-SDS-060918,Hells Acre Complex,43.357778,-103.505278,2006
SD-SDS-061011,ALKALI #4,44.442222,-103.338889,2006
SD-SDS-065002,Benny,44.473333,-103.170278,2006
SD-SDS-065003,Wilcox,44.616667,-102.65,2006
SD-SDS-065004,Red Owl,45.760833,-102.654444,2006
SD-SDS-065005,White Owl,44.555278,-102.364444,2006
SD-SDS-065006,Fortune,43.815,-101.146944,2006
SD-SDS-065008,STONEY CREEK,45.777222,-104.022778,2006
WY-BHF-000135,DRY MEDICINE CREEK,44.453889,-107.435,2006
WY-CAD-177,TWENTY MILE,42.847222,-105.03,2006
WY-CAD-260,COAL MOUNTAIN,42.733611,-106.451389,2006
WY-CMX-264,HORSE CREEK 2,44.730556,-105.466389,2006
WY-CMX-310,BACON CREEK,43.961944,-105.139167,2006
WY-CMX-326,LITTLE POWDER,44.861389,-105.297222,2006
WY-COX-259,Elk Mountain,42.471111,-105.374444,2006
WY-CPS-0132,TRACER,42.4125,-104.8225,2006
WY-CPS-0136,CHEYENNE RIVER,43.318611,-105.350833,2006
WY-CRX-060609,THORN DIVIDE COMPLEX,44.511667,-104.866667,2006
WY-JOX-320,OUTLAW 2,43.610556,-107.004167,2006
WY-MB2-0103,Isabelle,41.129722,-106.098056,2006
WY-PLX-239,OLD CHICAGO,42.348056,-104.670833,2006
WY-PLX-323,TRAILER,41.661667,-105.200833,2006
WY-RAD-000288,Wilson,41.721667,-105.470556,2006
WY-RAD-00257,Poison Spider,42.725,-107.166667,2006
WY-RAD-195,Powder Mountain,41.040556,-108.23,2006
WY-RAD-231,Pole Creek Fire,42.026944,-105.431944,2006
WY-RAD-245,Overton Mountain Fire,41.859722,-105.336111,2006
WY-RSD-000262,Sheep Trail,42.075556,-110.915833,2006
WY-SH1X-204,BUFFALO CREEK COMPLEX,44.864167,-106.311389,2006
WY-SHF-000152,BOMBER BASIN,43.360278,-109.598889,2006
WY-SHF-000278,Purdy,43.573056,-110.140556,2006
WY-SHF-023,Homestead Park #2,42.759167,-108.863889,2006
WY-SHF-093,LITTLE VENUS,44.008056,-109.466111,2006
WY-WEX-201,CUMMINGS,43.813333,-104.591111,2006
WY-WOD-000099,SOUTH FORK,44.128056,-107.347778,2006
WY-WOD-000295,POWDER RIVER,43.551667,-107.172222,2006
WY-WOD-237,NO WATER CREEK,43.776389,-107.731944,2006
WY-WRA-048,WISE FLAT,43.036389,-109.0625,2006
WY-WRA-049,BULL RIDGE,43.155278,-109.173889,2006
WY-WRA-106,Washakie Park,43.014444,-109.038333,2006
AL-ALF-060101,Puzzle,34.235278,-87.225,2006
AL-ALF-060315,Sand Point,31.104167,-86.620278,2006
AL-ALF-060456,Hot Friday,32.996111,-87.361944,2006
AL-ALS-060107-01,Choctaw,31.983333,-88.183333,2006
AL-ALS-060108-1,Walker,33.8,-87.3,2006
AL-ALS-060204-1,Pike,31.766667,-86.016667,2006
AL-ALS-060210-1,Covington,31.016667,-86.366667,2006
AL-ALS-060224-1,Marengo,32.4,-87.75,2006
AL-ALS-060225-1,Madison Lake,34.833333,-86.383333,2006
AL-ALS-060228-1,Wash-1,31.283333,-88.05,2006
AL-ALS-060301-1,Cherokee Mtn,34.371667,-85.5,2006
AL-ALS-060304-1,BALDWIN,31.05,-87.675,2006
AL-ALS-060304-2,Lillian Swamp,30.5,-87.466667,2006
AL-ALS-060304-3,Chunchula,31.037222,-88.033333,2006
AL-ALS-060305-1,Cleburne,33.891667,-85.383333,2006
AL-ALS-060305-2,Mobile 1,31.033333,-88.133333,2006
AL-ALS-060305-3,Wash-2,31.3,-88.2,2006
AL-ALS-060306-1,Cherokee hill,34.25,-85.516667,2006
AL-ALS-060306-2,Monroe,31.766667,-87.416667,2006
AL-ALS-060308-1,Samantha,33.439722,-87.743333,2006
AL-ALS-060308-2,Vina,34.469444,-88.05,2006
AL-ALS-060308-3,Piedmont,33.898611,-85.750278,2006
AL-ALS-060309-1,Tuskeegee,32.505833,-85.566667,2006
AL-ALS-060309-2,Cedar,34.254167,-85.59,2006
AL-ALS-060312-1,Pineywood,33.836111,-85.437222,2006
AL-ALS-060313-1,AShland,33.142222,-85.853333,2006
AL-ALS-060314-1,Delaney,30.668611,-88.386667,2006
AL-ALS-060317-2,Sustainable 2,30.666667,-87.679444,2006
AL-ALS-060317-3,Spring,33.963333,-85.520278,2006
AL-ALS-060317-4,Sylacauga,33.2475,-86.371111,2006
AL-ALS-060317-5,Heflin 1,33.807222,-85.4375,2006
AL-ALS-060317-6,Heflin 2,33.880556,-85.471389,2006
AL-ALS-060317-7,Goodwater,33.053611,-86.068889,2006
AL-ALS-060322-1,Smith,30.844167,-88.166667,2006
AL-ALS-060324-1,Joshua,31.180556,-87.353056,2006
AL-ALS-060324-2,Borden,33.807778,-85.4725,2006
AL-ALS-060325-1,Deer Park,31.209167,-88.389722,2006
AL-ALS-060325-2,Tibbie,31.340833,-88.389444,2006
AL-ALS-060325-3,Piney,33.821944,-85.455,2006
AL-ALS-060327-1,Stallworth,31.223889,-88.355,2006
AL-ALS-060327-2,Reform,33.465,-88.0925,2006
AL-ALS-060328-1,Powell,31.546667,-86.490833,2006
AL-ALS-060404-1,Hubert,31.238889,-88.014444,2006
AL-ALS-060404-2,Tensaw,31.165833,-88.031389,2006
AL-ALS-060404-3,Styx River,30.655278,-87.623611,2006
AL-ALS-060405-1,Tibbie2,31.274167,-88.133333,2006
AL-ALS-060405-2,Temple,33.944167,-85.47,2006
AL-ALS-060405-3,Grizzle,31.974722,-85.746111,2006
AL-ALS-060405-4,Midway,32.008611,-85.351944,2006
AL-ALS-060405-5,Calhoun,32.155556,-85.247778,2006
AL-ALS-060408-1,Calcedeaver,31.074444,-88.040556,2006
AL-ALS-060412-1,North coosa,32.776389,-86.154722,2006
AL-ALS-060414-1,Macintosh,31.311667,-88.133889,2006
AL-ALS-060417-1,West Coosa,32.875556,-86.241389,2006
AL-ALS-060604-1,Bradley,31.011111,-86.738333,2006
AL-ALS-060608-1,Wing,31.199167,-86.269722,2006
AL-ALS-060609-1,Wash-3,31.413889,-88.05,2006
AL-ALS-060610-1,Choctaw-2,32.025556,-88.405833,2006
AL-ALS-060610-2,Choctaw-3,32.010833,-88.405833,2006
AL-ALS-060617-1,Rail Bridge,30.683611,-87.4375,2006
AL-ALS-060620-1,Walker2,33.724444,-87.241111,2006
AL-ALS-060624,Flagg Mtn,32.848611,-86.379167,2006
AL-ALS-060626,Brewton,31.435,-86.861389,2006
AL-ALS-060627-2,Choctaw-4,32.156111,-88.153056,2006
AL-ALS-060630-1,Lowndes,32.115556,-86.731389,2006
AL-ALS-060702-1,Linden,32.300556,-87.481389,2006
AL-ALS-060702-2,Clay,33.129444,-86.130556,2006
AL-ALS-060702-3,Coosa,33.066944,-86.434444,2006
AL-ALS-060703-1,Barbour,32.0675,-85.300833,2006
AL-ALS-060704-1,Chickasaw,30.873333,-88.149444,2006
AL-ALS-060708-1,Wing,31.430833,-86.54,2006
AL-ALS-060711-1,McIntosh,31.238889,-88.0825,2006
AL-ALS-060712-1,Roberts,31.165833,-87.285278,2006
AL-ALS-060712-2,York,32.531667,-88.345278,2006
AL-ALS-060714-1,Bayou,30.366111,-88.200556,2006
AL-ALS-060716-1,North Clark,31.823056,-87.793611,2006
AL-ALS-060717-1,Burnsville,32.496667,-86.920556,2006
AL-ALS-060717-2,Sylacauga 2,33.204167,-86.371667,2006
AL-ALS-060718-1,Cyril,32.141111,-88.408333,2006
AL-ALS-060722-1,McCauley,34.036111,-85.534722,2006
AL-ALS-060806-1,Vigo,33.944444,-85.538889,2006
AL-ALS-060808-2,Sprott,32.693056,-87.276667,2006
AL-ALS-060814-1,McCord,33.138333,-85.538889,2006
AL-ALS-061210-1,Dirtseller Mtn,34.343611,-85.5,2006
AL-ALS-061211-1,Big Ridge,34.271111,-85.85,2006
AL-ALS-60317-1,Suatainable 1,30.800833,-87.725,2006
AR-ARS-210-D1,Chicot 210,33.235833,-91.393889,2006
AR-ARS-236,Liach,33.859167,-93.769722,2006
AR-ARS-CLARK 343,Clark RR,33.616111,-93.221944,2006
AR-ARS-D2-147,147,34.272778,-93.879722,2006
AR-ARS-D2-148,148,34,-93.751111,2006
AR-ARS-D7 3-17,Tomahawk,36.043611,-92.666667,2006
AR-ARS-D7 BEAR CREE,Bear Creel,35,-92,2006
AR-ARS-D7-101,Red Bank,36.229722,-93.266667,2006
AR-ARS-D7-102,Short Mt.,36.412222,-92.832222,2006
AR-ARS-D7-103,Lick Owens Mt,35.866667,-92.766667,2006
AR-ARS-D7HAPPY,Happy Hollow,35.85,-92.25,2006
AR-ARS-D7HORN,Horn Mountain,33.916667,-92.940833,2006
AR-ARS-D7HURRICANE,Hurricane Brance,36.603333,-92.954444,2006
AR-ARS-D7LOW,Low Gap,33.8825,-93.336944,2006
AR-ARS-D7SILVER,Silver Hill,35.97,-92.733333,2006
AR-ARS-D7SNAKES,Snakes,36.083333,-93.386111,2006
AR-ARS-D8-214,Calico Rock,36.066667,-92.108889,2006
AR-ARS-D8-216,Calico 2,36.083889,-92.092222,2006
AR-ARS-D8-224,Calico 3,36.066667,-92.104722,2006
AR-BUP-000001,Cold Springs WF,36.068056,-92.469444,2006
AR-OUF-006127,Ward Lake,34.417222,-94.133333,2006
AR-OUF-006281,Rock Pile,34.996667,-94.263611,2006
AR-OUF-006294,Ice Cream,34.683056,-94.456111,2006
AR-OUF-006327,BLUE BRANCH,34.864167,-94.876111,2006
AR-OUF-006336,FLATSIDE,34.831111,-93.029167,2006
AR-OUF-006352,DUTCH MTN. #2,35.043889,-93.305278,2006
AR-OUF-006365,TICK FIRE,34.235278,-94.596667,2006
AR-OUF-006372,SULPHER MOUNTAIN WFU,34.356667,-93.786667,2006
AR-OUF-006395,McKay,34.269722,-94.665833,2006
AR-OUF-006397,South Powell #1,34.833056,-93.348889,2006
AR-OUF-006441,Turkey,34.434167,-93.512222,2006
AR-OZF-006356,SULFER CREEK 2,35.683056,-93.043333,2006
AR-OZF-007030,Richardson point,35.688056,-94.023056,2006
DC-NCP-0604,B Loop Fire,38.596944,-77.416667,2006
FL-EAQ-06001,Super Ranger,30.595833,-86.824444,2006
FL-EAQ-06002,Boat Ramp Fire,30.65,-86.8,2006
FL-EAQ-06003,Gambler Fire,30.633333,-86.583333,2006
FL-EVP-00046,Chekika Fire,25.615556,-80.574722,2006
FL-EVP-06051,Airboat,25.663056,-80.600278,2006
FL-FLS-2005-16-1441,Last Year Fire,27.493333,-81.370278,2006
FL-FLS-2006-01-0456,GARCON POINT ROAD FIRE,30.5375,-87.051944,2006
FL-FLS-2006-01-0567,Garcon-Easter fire,30.509167,-87.065556,2006
FL-FLS-2006-02-0068,Ashley Shiver Road,30.508056,-85.123333,2006
FL-FLS-2006-02-0475,Steelfield Command,30.346111,-85.917778,2006
FL-FLS-2006-02-0601,Burnt Mill Creek,30.321667,-85.765556,2006
FL-FLS-2006-02-0623,ROLLOHOME ROAD,30.468889,-85.41,2006
FL-FLS-2006-02-0635,Northern Hancock Fire,30.209444,-85.35,2006
FL-FLS-2006-02-0636,Southern Hancock,30.178889,-85.346667,2006
FL-FLS-2006-02-0638,Road 19 Fire,30.411667,-85.813611,2006
FL-FLS-2006-02-0641,TimberCrest,30.516667,-85.397222,2006
FL-FLS-2006-02-0693,Scotts Ferry,30.351667,-85.411667,2006
FL-FLS-2006-02-0729,Lake Wimico,29.794444,-85.113056,2006
FL-FLS-2006-04-0392,Landing Command,29.929444,-84.389722,2006
FL-FLS-2006-06-0968,Dowling Cutoff Fire,30.124722,-82.330278,2006
FL-FLS-2006-06-0978,Green Wood Place Fire,30.447222,-82.265278,2006
FL-FLS-2006-07-0185,Tractor Pull Fire,29.810278,-81.865833,2006
FL-FLS-2006-08-0381,Orange Heights Fire,29.741111,-82.12,2006
FL-FLS-2006-08-0460,Live Oak Fire,29.394722,-81.628056,2006
FL-FLS-2006-08-0474,Palmetto Bluff-West River,29.773889,-81.571667,2006
FL-FLS-2006-08-0881,Bazaar Fire,29.590278,-81.792778,2006
FL-FLS-2006-10-0490,Rasely Road,28.950833,-81.067778,2006
FL-FLS-2006-10-0498,WF New Smyrna 44/95,29.026667,-81.013611,2006
FL-FLS-2006-10-0521,WF Possum Camp,28.951944,-80.961389,2006
FL-FLS-2006-10-0632,Tocoi Terrace,29.865833,-81.423333,2006
FL-FLS-2006-10-0656,WF Rima Ridge,29.211667,-81.14,2006
FL-FLS-2006-11-0350,BIG FISH FIRE,28.372222,-82.427778,2006
FL-FLS-2006-11-0481,Far Reach II Fire,28.776944,-81.715,2006
FL-FLS-2006-11-0646,B.B.D. Fire,28.252222,-82.337222,2006
FL-FLS-2006-11-0900,Elmers Fire,28.476667,-81.960556,2006
FL-FLS-2006-12-0226,Marsh Fire,27.900278,-80.783333,2006
FL-FLS-2006-12-0233,Ranch Road,27.997778,-81.066389,2006
FL-FLS-2006-12-0246,St. John's River Marsh,27.966111,-80.748333,2006
FL-FLS-2006-12-0303,Post Road Fire,28.165556,-80.655556,2006
FL-FLS-2006-12-0347,Areca Fire,28.450556,-80.837222,2006
FL-FLS-2006-12-0349,Rain Guage,28.378056,-81.109444,2006
FL-FLS-2006-12-0416,Tosohatchee,28.504722,-80.886111,2006
FL-FLS-2006-12-0421,Big Bend,28.023056,-81.028611,2006
FL-FLS-2006-12-0430,Trooper (5),27.898889,-80.580556,2006
FL-FLS-2006-12-0484,Weber Fire,27.973333,-80.605,2006
FL-FLS-2006-12-0499,Nightcap,28.3375,-81.624444,2006
FL-FLS-2006-12-0502,Simmons Ranch Fire,27.949722,-81.051111,2006
FL-FLS-2006-12-0517,5A Again Fire,28.788056,-80.910833,2006
FL-FLS-2006-14-0229,Mosaic Fire,27.743056,-81.944444,2006
FL-FLS-2006-14-0232,Helena Road,27.9725,-81.700833,2006
FL-FLS-2006-14-0334,Long Way In Fire,27.781944,-81.763611,2006
FL-FLS-2006-14-0351,Mill Green Fire,27.704722,-81.944167,2006
FL-FLS-2006-14-0354,Bert Fire,27.863889,-81.652222,2006
FL-FLS-2006-14-0470,29 Powell,27.804167,-82.379444,2006
FL-FLS-2006-14-0489,53 River Ranch Camp Area,27.768056,-81.276667,2006
FL-FLS-2006-14-0518,Charlie Fire,27.615,-81.205833,2006
FL-FLS-2006-15-0175,Corinthian Fire,26.837222,-82.003889,2006
FL-FLS-2006-15-0200,Zemel Fire,26.799444,-82.036389,2006
FL-FLS-2006-15-0497,RILEY CHASE ROAD,29.98571,-81.419087,2006
FL-FLS-2006-16-0345,Hi-Cactus Hill fire,27.274722,-81.316667,2006
FL-FLS-2006-16-0418,Wood,27.458333,-81.512778,2006
FL-FLS-2006-16-0528,East Hackletrap Fire,26.988611,-81.241111,2006
FL-FLS-2006-16-0581,MA-Clemntsville Fire-581,27.088333,-80.63,2006
FL-FLS-2006-16-0685,Hi-Buster Fire-685,27.572778,-81.560278,2006
FL-FLS-2006-16-0757,OK-KPSP-757,27.642222,-81.097222,2006
FL-FLS-2006-16-1001,Broken Arrow,27.184167,-81.042222,2006
FL-FLS-2006-16-1016,Broken Bow,27.076944,-81.324167,2006
FL-FLS-2006-16-1056,Long Wait,27.573611,-81.081944,2006
FL-FLS-2006-16-1331,Bear Island,27.563056,-80.790556,2006
FL-FLS-2006-17-0221,72nd Avenue SE/Everglades,25.858889,-80.935,2006
FL-FLS-2006-17-0237,FL Sports Parks Fire,26.110278,-81.674722,2006
FL-FLS-2006-17-0275,36 Lincoln and E.6th street,26.620833,-81.622222,2006
FL-FLS-2006-17-0326,26/Eagle Farms/Hendry Isles Bl,26.701111,-81.202778,2006
FL-FLS-2006-17-0369,Burnt Store-Morningstar Fire,26.727222,-82.022778,2006
FL-FLS-2006-17-0371,Hwy 78 and 31 Fire,26.7625,-81.720278,2006
FL-FLS-2006-17-0385,Merritt-Jesse Hardy Place Fire,26.088333,-81.514167,2006
FL-FLS-2006-17-0388,Multiple Pile Fire,26.077222,-81.620833,2006
FL-FLS-2006-17-0421,Dove Tree Fire,26.203056,-81.590833,2006
FL-FLS-2006-18-0127,170th Street Fire,25.941667,-80.355833,2006
FL-FLS-2006-18-0156,Island Way Command,26.85,-80.149722,2006
FL-FLS-2006-18-0161,Barricade 2 Fire,25.751944,-80.433333,2006
FL-FLS-2006-18-0189,The Pull Track Fire,26.3325,-80.653333,2006
FL-FLS-2006-18-0191,Corbett Trail,26.930556,-80.439167,2006
FL-FLS-2006-18-0221,The Banshee Fire,26.296944,-80.676389,2006
FL-FLS-2006-18-0224,4 Track Fire,26.327222,-80.714444,2006
FL-FLS-2006-18-0229,Berg Fire,26.372778,-80.796667,2006
FL-FLS-2006-18-0265,The Memorial Day Fire,25.762778,-80.5825,2006
FL-FLS-2006-18-0278,Heat Fire,26.251944,-80.58,2006
FL-FLS-2006-18-0293,The Deerfly Fire,26.413611,-80.454722,2006
FL-FLS-2006-18-0328,Mac Daddy Fire,25.978889,-80.561389,2006
FL-FLS-2006-18-0388,Bass Fire,26.1975,-80.358889,2006
FL-FLS-2006-18-0389,Deer Fire,26.201944,-80.354722,2006
FL-FNF-006019,BRUSHY BRANCH,30.314444,-82.426944,2006
FL-FNF-006022,Dusty Cone,30.0175,-84.967222,2006
FL-FNF-006024,Hostage Branch,30.206667,-84.95,2006
FL-FNF-006025,SHULER BAY,30.271667,-84.9125,2006
FL-FNF-006027,277 Fire,30.362222,-82.386944,2006
FL-FNF-006028,Bon Ami,30.100556,-84.0075,2006
FL-FNF-006039,Lindsey Bay,30.133333,-84.883333,2006
FL-FNF-006041,JUNIPER,29.216667,-81.697222,2006
FL-FNF-007006,Ocean Bay II,30.4,-82.383333,2006
FL-FPR-06020,OLD POLE BARN,26.1575,-81.466111,2006
FL-MIR-0607,Schneider Express,28.725,-80.75,2006
GA-CHF-060030,Hwy 28,34.935833,-83.1875,2006
GA-CHF-060036,RIDLEY FIRE,34.821944,-84.696667,2006
KY-DBF-006030,Britton Branch,37.150278,-83.631389,2006
KY-DBF-006031,Tuttle,37.06,-83.865278,2006
KY-DBF-006042,BULLSKIN,37.257778,-83.618056,2006
KY-DBF-006045,DEER HIDE,36.7975,-84.313333,2006
KY-DBF-006046,CAT HOLLOW,37.015,-83.479722,2006
KY-DBF-006057,Windy,36.698333,-84.393333,2006
KY-DBF-006123,Elisha Creek,37.083889,-83.500833,2006
KY-DBF-006132,Shooting Range,38.033889,-83.576944,2006
KY-DBF-006135,Seminary,36.838056,-84.271944,2006
KY-KYS-06-1003,MIDDLE FORK,38.003889,-83.152222,2006
KY-KYS-06-1004,ADELE HILL,37.761667,-83.277222,2006
KY-KYS-06-1005,RT 1161 INDIAN CREEK,37.941389,-83.253889,2006
KY-KYS-06-2001,LOTTS CK.,37.285278,-83.136667,2006
KY-KYS-06-2002,MCINTOSH LANE,37.480556,-83.558611,2006
KY-KYS-06-2004,SHELLY FK.,37.412778,-83.597778,2006
KY-KYS-06-2005,LYMEMS CK.,37.519444,-83.597778,2006
KY-KYS-06-2006,PRINCE FK,37.410278,-83.433611,2006
KY-KYS-06-2020,MAPLE BR.,37.347778,-83.206944,2006
KY-KYS-06-2021,HAYES BR.,37.488333,-83.324167,2006
KY-KYS-06-2022,CALEB TRAIL,37.183611,-83.121111,2006
KY-KYS-06-2023,UPPER SECOND CK.,37.261667,-83.144444,2006
KY-KYS-06-2024,LICK BR.,37.511667,-83.371111,2006
KY-KYS-06-2025,LEFT FK. MACES CK.,37.113333,-83.136667,2006
KY-KYS-06-2026,BARK CAMP BR.,37.019444,-83.074167,2006
KY-KYS-06-2027,PINE MTN.,37.066389,-82.839722,2006
KY-KYS-06-2028,BIG WILLARD CREEK,37.225556,-83.322778,2006
KY-KYS-06-2029,Kingdom Come # 3,37.015,-83.001944,2006
KY-KYS-06-3007,CHAIN ROCK,36.745833,-83.699167,2006
KY-KYS-06-3008,ROCKY FACE,36.676111,-83.682778,2006
KY-KYS-06-3010,BEAR BRANCH,36.94,-83.467778,2006
KY-KYS-06-3011,Tye Hollow #2,36.683611,-84.027222,2006
KY-KYS-06-3014,TANYARD HILL,36.771667,-83.591389,2006
KY-KYS-06-3017,SLATE DUMP #2,36.785,-83.519444,2006
KY-KYS-06-3018,STONEY FORK,36.8375,-83.529444,2006
KY-KYS-06-3019,ROUTE 6,36.886111,-83.928889,2006
KY-KYS-06-3023,AONES CREEK,37.84,-84.216111,2006
KY-KYS-06-5001,Birds Nest,37.3,-87.557778,2006
KY-KYS-06-8001,Ashlock #2,36.620833,-85.433333,2006
KY-KYS-06-9001,GRASSY,37.441389,-82.645556,2006
KY-KYS-06-9002,ROBINSON CREEK,37.37,-82.662778,2006
KY-KYS-06-9005,Jake Wiremanfork,37.569167,-82.949444,2006
KY-KYS-06-9104,Lower Pompey,37.445556,-82.438056,2006
KY-KYS-2006,HAWES FORK,37.961667,-83.053611,2006
KY-KYS-2007,LONG FORK,37.632222,-83.475278,2006
KY-KYS-2008,HOOTERVILLE,37.347778,-83.238333,2006
KY-KYS-2009,MOORE MTN.,37.371111,-82.824167,2006
KY-KYS-2012,Lower Pigeon Roost,37.501944,-83.459722,2006
KY-KYS-2013,Briar Fork,37.24465,-83.249094,2006
KY-KYS-2014,Lower Second Creek,37.34746,-83.198454,2006
KY-KYS-2015,White Oak,37.410143,-83.717856,2006
KY-KYS-2016,Bismal,37.384211,-82.845077,2006
KY-KYS-2018,Line Fork,37.03079,-82.952935,2006
KY-KYS-2019,BETTY BOWMAN,37.724722,-84.154444,2006
KY-KYS-2038,DWARF/COMBS RD#3,37.331944,-83.113056,2006
KY-KYS-2039,COLTS BRANCH,37.344722,-83.244444,2006
KY-KYS-3001,BIRCH LICK,35.456944,-84.027222,2006
KY-KYS-3002,COLMAR,36.66,-83.675556,2006
KY-KYS-3003,OAKLEY CAVE,37.011667,-83.4725,2006
KY-KYS-3004,HOLLIN RD.,37.324167,-83.902222,2006
KY-KYS-3005,DAN ADAMS ROAD,36.698056,-84.123889,2006
KY-KYS-3012,Crawfish 4,37.105278,-83.777222,2006
KY-KYS-3013,Tedders Creek,37.050556,-83.863056,2006
KY-KYS-3016,ASHER,37.084167,-83.741944,2006
KY-KYS-6001,Idlewild,36.846111,-88.299722,2006
KY-KYS-603021,Ryeco Mtn 2,36.945,-83.4875,2006
KY-KYS-9009,little robinson,37.360556,-82.595833,2006
KY-KYS-9010,adams branch,37.300833,-82.419444,2006
KY-KYS-9011,TACKETT FORK,37.376944,-82.649722,2006
KY-KYS-9012,W CONLEY ROAD,37.300833,-82.419444,2006
KY-LBF-060004,Clay Creek,36.603333,-88.01,2006
LA-BBR-000001,Boy Scout,30.277778,-89.918333,2006
LA-BBR-000002,RICKWOOD,30.423611,-89.8,2006
LA-BCR-060001,TIRPITZ,30.513889,-89.862222,2006
LA-LCR-060001,Unit I,29.916944,-92.864444,2006
LA-SBR-000004,Rita Fire,29.854444,-93.6825,2006
LA-TNR-060001,Mollicy Warren,32.924722,-92.006389,2006
MS-MNF-006006,OP-6,31.085833,-89.083056,2006
MS-MNF-006007,SCHOOL LEASE,31.395,-91.214167,2006
MS-MNF-006008,LEEBUL,31.090556,-89.120278,2006
MS-MNF-006009,46A,31.11,-89.17,2006
MS-MNF-006010,RED BARN,30.82,-88.928333,2006
MS-MNF-006011,Double Branch,30.786667,-88.944167,2006
MS-MNF-006012,Church Fire,31.268889,-91.162778,2006
MS-MNF-006013,Gray Fox,31.094444,-88.949444,2006
MS-MNF-006014,SKELETON,34.79,-89.318333,2006
MS-MNF-006015,Air Strip Fire,31.083889,-89.32,2006
MS-MNF-006017,SKIRT CHASER,31.014167,-88.804722,2006
MS-MNF-006020,COOPER CREEK,31.470556,-88.695,2006
MS-MNF-006023,WALKING STICK,34.785,-89.32,2006
MS-MNF-006025,ROSALEE,30.8575,-88.975278,2006
MS-MNF-006027,EVIL TWIN,30.548889,-88.788889,2006
MS-MNF-006028,DAY BEFORE,30.994722,-89.268889,2006
MS-MNF-006030,VILLAGE FIRE,31.122222,-89.076111,2006
MS-MNF-006031,SAUSE FIRE,30.538889,-88.973333,2006
MS-MNF-006033,Lost Titan Fire,31.07,-89.221667,2006
MS-MNF-006034,Lost Boat Fire,30.666667,-88.856667,2006
MS-MNF-006036,SAND ROAD FIRE,31.16,-89.143333,2006
MS-MNF-006037,Cold Day,31.330278,-90.944167,2006
MS-MNF-006038,Wooden Tower,31.097222,-89.119444,2006
MS-MNF-006039,Froze Bladder Bag,31.1,-89.15,2006
MS-MS-0353,Ladner Rd.,30.246389,-89.4875,2006
MS-MSR-00L,STOTTLER,30.481944,-88.760278,2006
MS-MSS-00205,BRUSHY CREEK FIRE,33.505841,-89.924844,2006
MS-MSS-00207,ENTRICAN FIRE,31.159059,-89.404474,2006
MS-MSS-00208A,KINGS FIRE,30.448318,-88.492028,2006
MS-MSS-00210,COUNTY LINE FIRE,30.920027,-88.577109,2006
MS-MSS-00211,LOST FIRE,33.968686,-89.691497,2006
MS-MSS-00212,JUNIPER FIRE,30.757222,-89.550278,2006
MS-MSS-00214,SWAMP CREEK FIRE,31.304167,-88.775278,2006
MS-MSS-00223,LACROIX II,30.325556,-89.500556,2006
MS-MSS-00226,BLACK CREEK FIRE,30.493178,-88.675363,2006
MS-MSS-00227,HICKMAN FIRE,30.901862,-89.131651,2006
MS-MSS-00229,CENTER RIDGE,32.5222,-89.511533,2006
MS-MSS-00231,SISTRUNK FIRE,31.296853,-89.864672,2006
MS-MSS-00232,PINOLO FIRE,31.981699,-89.887577,2006
MS-MSS-00240,WHITE SANDS FIRE,30.776667,-89.624444,2006
MS-MSS-00241,DUPONDS FIRE,30.786389,-89.53,2006
